sentence_id,paper_id,sentence_index,paper_title,doi,source_text_path,source_bio_path,text
paper_009:s0021,paper_009,21,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,Nijdam inspired us to extend our previous experiments on the breakdown of pulsed driven DBDs [8] to a lower O 2 concentration ([O 2] < 0.01 vol% ≪ 0.1 vol%) and a lower pressure.
paper_009:s0022,paper_009,22,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"Therefore, the experimental set-up of [8] was amended to perform fast electrical, intensified charge-coupled device (ICCD) and streak measurements of single filament DBDs in various binary gas mixtures of O 2 /N 2 at 0.5 bar and 1 bar."
paper_009:s0023,paper_009,23,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"Experimental set-up A symmetric single filament DBD arrangement was used for the experiments, implemented in a vacuum cell made of stainless steel with a gas inlet on top and an outlet to a vacuum pumping system (turbo pump and membrane pump) at the bottom (see figure 1)."
paper_009:s0024,paper_009,24,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,The DBDs in the gap were observed through two lateral quartz glass windows.
paper_009:s0025,paper_009,25,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"To ensure that subsequent DBDs were located in the same position, half sphere alumina-covered metal electrodes were used, similar to the procedure in [8,10]."
paper_009:s0026,paper_009,26,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,Each dielectric barrier was about 0.5 mm thick and the gap between the electrodes was 0.8 mm.
paper_009:s0027,paper_009,27,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"Before filling the cell with a specific gas mixture, it was evacuated for about twelve hours to p ≲ 10 -4 mbar by a turbo pump."
paper_009:s0028,paper_009,28,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,A second membrane pump was used as a process pump in a bypass to set the pressure in the cell to 0.5 and 1 bar.
paper_009:s0029,paper_009,29,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,The total gas flow through the cell was adjusted to 100 sccm by mass flow controllers connected to gas cylinders (gas purity of 5.0) 1.
paper_009:s0030,paper_009,30,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"Gas mixtures of 0.1 to 10 vol% O 2 in N 2 were investigated, as well as virtually pure N 2 (O 2 concentration of at most 0.01 vol%)."
paper_009:s0031,paper_009,31,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,The DBD was driven by positive unipolar square wave pulses with pulse amplitudes of V p = 10 kV (p = 1 bar) and V p = 6.5 kV (p = 0.5 bar) at a repetition rate of 10 kHz.
paper_009:s0032,paper_009,32,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"The pulse width was chosen at 10 µs, i.e."
paper_009:s0033,paper_009,33,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"the pulse width was 10 µs and the pause was 90 µs, see figure 2."
paper_009:s0034,paper_009,34,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"In this context, pulse width does not refer to the duration of the discharge itself, but to the delay of the previous one because there was a single discharge in the rising slope and a single one in the falling slope [10]."
paper_009:s0035,paper_009,35,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,The slope of the pulse voltage was approx.
paper_009:s0036,paper_009,36,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"250 V ns -1, specified by a pulse generator supplied by a high voltage power supply and controlled by a digital delay generator (see [10] for more details)."
paper_009:s0037,paper_009,37,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,Electrical measurements were performed with fast probes and recorded with a digital sampling oscilloscope.
paper_009:s0038,paper_009,38,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures.txt,"The DBDs were observed simultaneously by a fast ICCD camera (Δt ≳ 2 ns, Δx ≳ 2 µm) and a streak camera system (Δt ≳ 50 ps, Δx ≳ 2 µm) connected to a far-field microscope [10], see figure 1."
