mention_id,sentence_id,paper_id,paper_title,doi,text,ner_label,schema_type,token_start,token_end
paper_004:s0479:m006,paper_004:s0479,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,areal,PhysicalQuantity,Quantity,33,33
paper_004:s0480:m001,paper_004:s0480,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,dielectric,ElectrodeMaterial,,11,11
paper_004:s0480:m002,paper_004:s0480,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,dielectric capacitance),PhysicalQuantity,Quantity,11,12
paper_004:s0480:m003,paper_004:s0480,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,effective or apparent dielectric capacitance),PlasmaApplication,Application Field,8,12
paper_004:s0480:m004,paper_004:s0480,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,effective,PowerSupply,,8,8
paper_004:s0480:m005,paper_004:s0480,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,apparent,PowerSupply,,10,10
paper_004:s0481:m001,paper_004:s0481,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,plane-parallel arrangement,ElectrodeConfiguration,Configuration,14,15
paper_004:s0481:m002,paper_004:s0481,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,plane-parallel arrangement,Experiment,Scientific Experiment,14,15
paper_004:s0481:m003,paper_004:s0481,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,plane-parallel arrangement,Modelling,Scientific Study,14,15
paper_004:s0482:m001,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,electrode,DiagnosticDevice,Diagnostic Device,8,8
paper_004:s0482:m002,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,ribbed design,ElectrodeConfiguration,Configuration,4,5
paper_004:s0482:m003,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,one electrode,ElectrodeConfiguration,Configuration,7,8
paper_004:s0482:m004,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,dielectric,ElectrodeMaterial,,20,20
paper_004:s0482:m005,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,ribbed design,Experiment,Scientific Experiment,4,5
paper_004:s0482:m006,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,linear combination of,Modelling,Scientific Study,35,37
paper_004:s0482:m007,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,C cell,Modelling,Scientific Study,38,39
paper_004:s0482:m008,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,dielectric capacitance,PhysicalQuantity,Quantity,20,21
paper_004:s0482:m009,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,voltage amplitude,PhysicalQuantity,Quantity,24,25
paper_004:s0482:m010,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,capacitance,PlasmaProperties,Property,21,21
paper_004:s0482:m011,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,linear,PlasmaSource,Plasma Source,35,35
paper_004:s0482:m012,paper_004:s0482,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,voltage amplitude,PowerSupply,,24,25
paper_004:s0483:m001,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,circuit,DiagnosticDevice,Diagnostic Device,28,28
paper_004:s0483:m002,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,gap,ElectrodeConfiguration,Configuration,44,44
paper_004:s0483:m003,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,dielectric,ElectrodeMaterial,,15,15
paper_004:s0483:m004,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,circuit,Modelling,Scientific Study,28,28
paper_004:s0483:m005,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,spreading surface charges,PhysicalEffect,Physical Effect,17,19
paper_004:s0483:m006,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,spreading,PhysicalQuantity,Quantity,17,17
paper_004:s0483:m007,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,surface charges,PhysicalQuantity,Quantity,18,19
paper_004:s0483:m008,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,net charge density,PhysicalQuantity,Quantity,39,41
paper_004:s0483:m009,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,resistivity,PhysicalQuantity,Quantity,49,49
paper_004:s0483:m010,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,area,PhysicalQuantity,Quantity,57,57
paper_004:s0483:m011,paper_004:s0483,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,resistivity of the,PlasmaProperties,Property,49,51
paper_004:s0484:m001,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,circuits,DiagnosticDevice,Diagnostic Device,9,9
paper_004:s0484:m002,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,actuators.,DiagnosticDevice,Diagnostic Device,16,16
paper_004:s0484:m003,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,Surface,DischargeRegime,,0,0
paper_004:s0484:m004,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,coplanar,DischargeRegime,,2,2
paper_004:s0484:m005,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,coplanar,ElectrodeConfiguration,Configuration,2,2
paper_004:s0484:m006,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,actuators.,ElectrodeConfiguration,Configuration,16,16
paper_004:s0484:m007,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,plasma actuators.,Experiment,Scientific Experiment,15,16
paper_004:s0484:m008,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,equivalent circuits,Modelling,Scientific Study,8,9
paper_004:s0484:m009,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,plasma actuators.,PlasmaApplication,Application Field,15,16
paper_004:s0484:m010,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,DBDs,PlasmaSource,Plasma Source,3,3
paper_004:s0484:m011,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,Surface,PlasmaTarget,Target,0,0
paper_004:s0484:m012,paper_004:s0484,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,Surface and coplanar,PowerSupply,,0,2
paper_004:s0486:m001,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,non-plane,DischargeRegime,,22,22
paper_004:s0486:m002,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,surface,DischargeRegime,,26,26
paper_004:s0486:m003,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,non-plane,ElectrodeConfiguration,Configuration,22,22
paper_004:s0486:m004,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,discharge gaps,ElectrodeConfiguration,Configuration,23,24
paper_004:s0486:m005,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,V-Q-plots,Experiment,Scientific Experiment,6,6
paper_004:s0486:m006,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,V-Q-plots,Modelling,Scientific Study,6,6
paper_004:s0486:m007,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,non-equal voltage threshold,PhysicalEffect,Physical Effect,18,20
paper_004:s0486:m008,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,voltage threshold,PhysicalQuantity,Quantity,19,20
paper_004:s0486:m009,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,non-plane,PlasmaProperties,Property,22,22
paper_004:s0486:m010,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,DBDs,PlasmaSource,Plasma Source,27,27
paper_004:s0486:m011,paper_004:s0486,paper_004,Dielectric barrier discharges - progress on plasma sources and on the understanding of regimes and single filaments,10.1088/1361-6595/aa6426,surface,PlasmaTarget,Target,26,26
